image_name,label
texture_plano_142286.jpg,plano
texture_plano_142295.jpg,plano
texture_plano_142296.jpg,plano
texture_plano_142297.jpg,plano
texture_plano_142299.jpg,plano
texture_plano_142325.jpg,plano
texture_plano_142329.jpg,plano
texture_plano_142331.jpg,plano
texture_plano_142334.jpg,plano
texture_plano_142342.jpg,plano
texture_plano_142345.jpg,plano
texture_plano_142347.jpg,plano
texture_plano_142348.jpg,plano
texture_plano_142352.jpg,plano
texture_plano_142355.jpg,plano
texture_plano_142376.jpg,plano
texture_plano_142379.jpg,plano
texture_plano_142388.jpg,plano
texture_plano_142398.jpg,plano
texture_plano_142399.jpg,plano
texture_plano_142404.jpg,plano
texture_plano_142408.jpg,plano
texture_plano_142410.jpg,plano
texture_plano_142413.jpg,plano
texture_plano_142460.jpg,plano
texture_plano_144049.jpg,plano
texture_plano_144056.jpg,plano
texture_plano_144063.jpg,plano
texture_plano_144068.jpg,plano
texture_plano_144433.jpg,plano
texture_plano_8807.jpg,plano
texture_plano_8837.jpg,plano
texture_plano_8851.jpg,plano
texture_plano_8852.jpg,plano
texture_plano_8862.jpg,plano
texture_plano_8869.jpg,plano
texture_plano_8877.jpg,plano
texture_plano_8883.jpg,plano
texture_plano_8887.jpg,plano
texture_plano_9077.jpg,plano
texture_polka_100.png,polka
texture_polka_1087.jpg,polka
texture_polka_1108.jpg,polka
texture_polka_1164.jpg,polka
texture_polka_1231.jpg,polka
texture_polka_1266.jpg,polka
texture_polka_1339.jpg,polka
texture_polka_1346.jpg,polka
texture_polka_143.jpg,polka
texture_polka_1511.jpg,polka
texture_polka_164.jpg,polka
texture_polka_1669.jpg,polka
texture_polka_1720.jpg,polka
texture_polka_1856.jpg,polka
texture_polka_1896.jpg,polka
texture_polka_1900.jpg,polka
texture_polka_1959.jpg,polka
texture_polka_1.png,polka
texture_polka_2012.jpg,polka
texture_polka_2049.jpg,polka
texture_polka_2231.jpg,polka
texture_polka_2275.jpg,polka
texture_polka_2284.jpg,polka
texture_polka_2374.jpg,polka
texture_polka_2432.jpg,polka
texture_polka_2528.jpg,polka
texture_polka_2553.jpg,polka
texture_polka_2839.jpg,polka
texture_polka_2984.jpg,polka
texture_polka_3007.jpg,polka
texture_polka_311.jpg,polka
texture_polka_3367.jpg,polka
texture_polka_3398.jpg,polka
texture_polka_3421.jpg,polka
texture_polka_35006.jpg,polka
texture_polka_3555.jpg,polka
texture_polka_3754.jpg,polka
texture_polka_3832.jpg,polka
texture_polka_388.jpg,polka
texture_polka_4116.jpg,polka
texture_polka_413.jpg,polka
texture_polka_4663.jpg,polka
texture_polka_4821.jpg,polka
texture_polka_4.jpg,polka
texture_polka_5001.jpg,polka
texture_polka_5017.jpg,polka
texture_polka_5048.jpg,polka
texture_polka_5116.jpg,polka
texture_polka_5117.jpg,polka
texture_polka_5235.jpg,polka
texture_polka_5246.jpg,polka
texture_polka_5372.jpg,polka
texture_polka_5613.jpg,polka
texture_polka_5614.jpg,polka
texture_polka_5729.jpg,polka
texture_polka_5782.jpg,polka
texture_polka_5874.jpg,polka
texture_polka_5904.jpg,polka
texture_polka_613.jpg,polka
texture_polka_64.png,polka
texture_polka_65.png,polka
texture_polka_66.png,polka
texture_polka_67.png,polka
texture_polka_68.png,polka
texture_polka_69.png,polka
texture_polka_707.jpg,polka
texture_polka_70.png,polka
texture_polka_71.jpg,polka
texture_polka_72.jpg,polka
texture_polka_73.png,polka
texture_polka_74.png,polka
texture_polka_75.png,polka
texture_polka_7650.jpg,polka
texture_polka_7672.jpg,polka
texture_polka_76.png,polka
texture_polka_77.png,polka
texture_polka_78.png,polka
texture_polka_791.jpg,polka
texture_polka_79.jpg,polka
texture_polka_79.png,polka
texture_polka_80.png,polka
texture_polka_81.png,polka
texture_polka_82.jpg,polka
texture_polka_83.jpg,polka
texture_polka_84.jpg,polka
texture_polka_85.png,polka
texture_polka_86.jpg,polka
texture_polka_87.jpg,polka
texture_polka_88.jpg,polka
texture_polka_89.jpg,polka
texture_polka_90.jpg,polka
texture_polka_91.jpg,polka
texture_polka_92.jpeg,polka
texture_polka_93.jpg,polka
texture_polka_94.jpg,polka
texture_polka_95.png,polka
texture_polka_96.png,polka
texture_polka_97.png,polka
texture_polka_98.png,polka
texture_polka_99.png,polka
texture_rayas_103.jpg,rayas
texture_rayas_1136.jpg,rayas
texture_rayas_1137.jpg,rayas
texture_rayas_122.jpg,rayas
texture_rayas_1305.jpg,rayas
texture_rayas_1352.jpg,rayas
texture_rayas_1381.jpg,rayas
texture_rayas_141.jpg,rayas
texture_rayas_1451.jpg,rayas
texture_rayas_1465.jpg,rayas
texture_rayas_1480.jpg,rayas
texture_rayas_1496.jpg,rayas
texture_rayas_1627.jpg,rayas
texture_rayas_1665.jpg,rayas
texture_rayas_1700.jpg,rayas
texture_rayas_1739.jpg,rayas
texture_rayas_1884.jpg,rayas
texture_rayas_1918.jpg,rayas
texture_rayas_1935.jpg,rayas
texture_rayas_1997.jpg,rayas
texture_rayas_2030.jpg,rayas
texture_rayas_2035.jpg,rayas
texture_rayas_2047.jpg,rayas
texture_rayas_2062.jpg,rayas
texture_rayas_2108.jpg,rayas
texture_rayas_2127.jpg,rayas
texture_rayas_2138.jpg,rayas
texture_rayas_2149.jpg,rayas
texture_rayas_2161.jpg,rayas
texture_rayas_2247.jpg,rayas
texture_rayas_2280.jpg,rayas
texture_rayas_2403.jpg,rayas
texture_rayas_2409.jpg,rayas
texture_rayas_2439.jpg,rayas
texture_rayas_2508.jpg,rayas
texture_rayas_2542.jpg,rayas
texture_rayas_259.jpg,rayas
texture_rayas_2611.jpg,rayas
texture_rayas_2631.jpg,rayas
texture_rayas_2632.jpg,rayas
texture_rayas_2670.jpg,rayas
texture_rayas_2790.jpg,rayas
texture_rayas_2863.jpg,rayas
texture_rayas_2864.jpg,rayas
texture_rayas_2933.jpg,rayas
texture_rayas_2959.jpg,rayas
texture_rayas_2983.jpg,rayas
texture_rayas_3005.jpg,rayas
texture_rayas_3022.jpg,rayas
texture_rayas_3026.jpg,rayas
texture_rayas_329.jpg,rayas
texture_rayas_552.jpg,rayas
texture_rayas_609.jpg,rayas
texture_rayas_666.jpg,rayas
texture_rayas_746.jpg,rayas
texture_rayas_797.jpg,rayas
texture_rayas_7.jpg,rayas
texture_rayas_8820.jpg,rayas
texture_rayas_8830.jpg,rayas
texture_rayas_9092.jpg,rayas
texture_rayas_9161.jpg,rayas
texture_rayas_9183.jpg,rayas
texture_rayas_9190.jpg,rayas
texture_rayas_9196.jpg,rayas
texture_rayas_9197.jpg,rayas
texture_rayas_9198.jpg,rayas
texture_rayas_9209.jpg,rayas
texture_rayas_9213.jpg,rayas
texture_rayas_9215.jpg,rayas
texture_rayas_9216.jpg,rayas
texture_rayas_9254.jpg,rayas
texture_rayas_9267.jpg,rayas
texture_rayas_9271.jpg,rayas
texture_rayas_9272.jpg,rayas
texture_rayas_9490.jpg,rayas
texture_rayas_9491.jpg,rayas
texture_rayas_9492.jpg,rayas
texture_rayas_9516.jpg,rayas
texture_rayas_9517.jpg,rayas
texture_rayas_9520.jpg,rayas
texture_rayas_9521.jpg,rayas
texture_rayas_9522.jpg,rayas
texture_rayas_9540.jpg,rayas
texture_rayas_9541.jpg,rayas
texture_rayas_9630.jpg,rayas
texture_rayas_9631.jpg,rayas
texture_rayas_9632.jpg,rayas
texture_rayas_9633.jpg,rayas
texture_rayas_9634.jpg,rayas
texture_rayas_9651.jpg,rayas
texture_rayas_9653.jpg,rayas
texture_rayas_9721.jpg,rayas
texture_rayas_9722.jpg,rayas
texture_rayas_9723.jpg,rayas
texture_rayas_9724.jpg,rayas
texture_rayas_9725.jpg,rayas
texture_rayas_9726.jpg,rayas
texture_rayas_9727.jpg,rayas
texture_rayas_9728.jpg,rayas
texture_rayas_980.jpg,rayas
